"Message",Normal,"          P/Invoke 'CallingConventionConverter_GetStubs' with [DllImport(ExactSpelling=true)] resolved to '*!CallingConventionConverter_GetStubs'."
"Message",Normal,"          P/Invoke 'GetLastError' resolved to 'api-ms-win-core-errorhandling-l1-1-0.dll!GetLastError' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.17134.0\um\x64\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RoInitialize' resolved to 'api-ms-win-core-winrt-l1-1-0.dll!RoInitialize' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.17134.0\um\x64\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'IsValidLocaleName' resolved to 'api-ms-win-core-localization-l1-2-0.dll!IsValidLocaleName' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.17134.0\um\x64\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'ResolveLocaleName' resolved to 'api-ms-win-core-localization-l1-2-0.dll!ResolveLocaleName' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.17134.0\um\x64\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'GetCPInfoExW' resolved to 'api-ms-win-core-localization-l1-2-0.dll!GetCPInfoExW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.17134.0\um\x64\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'CoCreateInstance' with [DllImport(ExactSpelling=true)] resolved to 'api-ms-win-core-com-l1-1-0.dll!CoCreateInstance'."
"Message",Normal,"          P/Invoke '#6' resolved to 'oleaut32.dll!#6' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.17134.0\um\x64\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RtlIpv6AddressToStringExW' resolved to 'ntdll.dll!RtlIpv6AddressToStringExW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.17134.0\um\x64\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RtlIpv4AddressToStringExW' resolved to 'ntdll.dll!RtlIpv4AddressToStringExW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.17134.0\um\x64\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'FormatMessageW' resolved to 'api-ms-win-core-localization-l1-2-0.dll!FormatMessageW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.17134.0\um\x64\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'api-ms-win-core-winrt-robuffer-l1-1-0.dll!RoGetBufferMarshaler' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.17134.0\um\x64\WindowsApp.lib'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 237 MB."
"Message",High,"Generating serialization code"
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\1.7.3\tools\x64\ilc\csc\csc.exe /noconfig @""C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\Metro_UWP.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'DumpNativeResources' transform, heap at 238 MB."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 238 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 264 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 267 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 173 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 188 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 227 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 249 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 249 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 257 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 257 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 258 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 214 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 215 MB."
"Message",Normal,"Running 'ExceptionMiniaturizer' transform, heap at 221 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 231 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 231 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 231 MB."
"Message",Normal,"Running 'GetType' transform, heap at 232 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 232 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 233 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 233 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 236 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 236 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 246 MB."
"Message",Normal,"Running 'InjectAppContextSwitches' transform, heap at 246 MB."
"Message",Normal,"Running 'ImplementLibraryDynamicInvokeHelpers' transform, heap at 246 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 246 MB."
"Message",Normal,"Running 'DelegateCtorCall' transform, heap at 252 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 253 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 272 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 272 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 272 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 305 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 306 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 308 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 308 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 309 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 237 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 237 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 279 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal," 10277 |        186 | Analysis"
"Message",Normal,"  7591 |          1 | GenerateCodeAndCompile"
"Message",Normal,"  3472 |         61 | WriteAssemblies"
"Message",Normal,"  2850 |         42 | Reducer"
"Message",Normal,"  1410 |        -13 | Mcg"
"Message",Normal,"   547 |         33 | CreateMetadata"
"Message",Normal,"   429 |        -94 | ReducedCopyPopulateTypes"
"Message",Normal,"   334 |        -44 | McgRedirect"
"Message",Normal,"   322 |         22 | ReducedCopyComplete"
"Message",Normal,"   314 |         39 | ReducedCopyMethodBodies"
"Message",Normal,"   309 |         26 | ReducedCopyInitialize"
"Message",Normal,"   176 |        -72 | ReflectionMappingInfoEmit"
"Message",Normal,"   165 |         19 | LazyGenerics"
"Message",Normal,"   128 |          6 | McgTypeOf"
"Message",Normal,"   128 |         15 | ReducedCopyLateMetadata"
"Message",Normal,"    96 |         10 | StaticInitData"
"Message",Normal,"    77 |          1 | McgRedirect"
"Message",Normal,"    55 |         10 | ExceptionMiniaturizer"
"Message",Normal,"    53 |          3 | TypeofTypeHandle"
"Message",Normal,"    43 |          1 | DelegateCtorCall"
"Message",Normal,"    36 |          6 | Delegate"
"Message",Normal,"    23 |          1 | SaveRVAStatics"
"Message",Normal,"    18 |          3 | ReducedCopyEmptyTypes"
"Message",Normal,"    13 |          8 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"    13 |          0 | GetType"
"Message",Normal,"    12 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"    11 |          2 | ReflectionInvoke"
"Message",Normal,"    11 |          1 | McgAccessor"
"Message",Normal,"    10 |          0 | ScrubOpenCalls"
"Message",Normal,"     9 |          1 | McgFixups"
"Message",Normal,"     8 |          0 | ReducedCopyCleanup"
"Message",Normal,"     4 |          1 | ConvertCatchIntoFilter"
"Message",Normal,"     4 |          0 | DumpNativeResources"
"Message",Normal,"     3 |          0 | StartupCodeInjector"
"Message",Normal,"     3 |          1 | Attribute"
"Message",Normal,"     3 |          0 | ValueType"
"Message",Normal,"     2 |          0 | EventSource"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     0 |          0 | ImplementLibraryDynamicInvokeHelpers"
"Message",Normal,"     0 |          0 | InjectAppContextSwitches"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\1.7.3\tools\x64\ilc\Tools\nutc_driver.exe @""C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\MDIL\Metro_UWP.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 1.7.25927.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 9551 methods."
"Message",Low,"Scanning 3524 methods."
"Message",Low,"Scanning 1991 methods."
"Message",Low,"Scanning 1151 methods."
"Message",Low,"Scanning 2390 methods."
"Message",Low,"Scanning 1549 methods."
"Message",Low,"Scanning 935 methods."
"Message",Low,"Scanning 785 methods."
"Message",Low,"Scanning 1071 methods."
"Message",Low,"Scanning 969 methods."
"Message",Low,"Scanning 851 methods."
"Message",Low,"Scanning 549 methods."
"Message",Low,"Scanning 461 methods."
"Message",Low,"Scanning 264 methods."
"Message",Low,"Scanning 150 methods."
"Message",Low,"Scanning 64 methods."
"Message",Low,"Scanning 57 methods."
"Message",Low,"Scanning 29 methods."
"Message",Low,"Scanning 18 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 1 methods."
"Message",Low,"Scanning 1 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 26367 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Compiling 4 methods."
"Message",Low,"Compiling 30 methods."
"Message",Low,"Successfully generated 'C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\MDIL\Metro_UWP.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\MDIL\Metro_UWP.mdilpdb'"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\1.7.3\tools\x64\ilc\Tools\nutc_driver.exe @""C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\MDIL\Metro_UWP.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |    33953 |    33953 |    33953 |    33953 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       33953 ms"
"Message",Normal,"System time per command: 33953 ms"
"Message",Normal,"Total duration:          33953 ms"
"Message",Normal,"Total lifetime:          33953 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.17134.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.17134.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       47 |       78 |       78 |       31 |       78 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       78 ms"
"Message",Normal,"System time per command: 78 ms"
"Message",Normal,"Total duration:          31 ms"
"Message",Normal,"Total lifetime:          78 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            0.4"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\ILTransformed\Metro_UWP.res' at offset 0."
"Message",Normal," Added 'C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1384."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\1.7.3\tools\x64\ilc\Tools\rhbind.exe @""C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\rhbindargs.Metro_UWP.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\MDIL\Metro_UWP.mdilexe"
"Message",Low,"MDILPDB: C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\MDIL\Metro_UWP.mdilpdb"
"Message",Low,"IL: C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\MDIL\Metro_UWP.ilexe"
"Message",Low,"NI: C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\Native\Metro_UWP.dll"
"Message",Low,"SHIM: C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\Native\Metro_UWP.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\Native\Metro_UWP.pdb"
"Message",Low,"Produced C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\Native\Metro_UWP.dll in 1.947 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\1.7.3\tools\x64\ilc\Tools\rhbind.exe @""C:\Users\saibi\OneDrive\Documents\GitHub\Metro_uwp\Metro_UWP\obj\x64\Release\ilc\intermediate\rhbindargs.Metro_UWP.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       46 |     2015 |     2015 |     1969 |     2015 | [0] rhbind Metro_UWP"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       2015 ms"
"Message",Normal,"System time per command: 2015 ms"
"Message",Normal,"Total duration:          1969 ms"
"Message",Normal,"Total lifetime:          2015 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
